@relation song_type
@attribute 'danceability' numeric
@attribute 'energy' numeric
@attribute 'key' numeric
@attribute 'loudness' numeric
@attribute 'speechiness' numeric
@attribute 'acousticness' numeric
@attribute 'instrumentalness' numeric
@attribute 'liveness' numeric
@attribute 'valence' numeric
@attribute 'tempo' numeric
@attribute 'class' string
@attribute 'id' string

@data
0.823,0.46,9,-8.114,0.114,0.527,0.00000196,0.0548,0.522,119.935,playlist_3,0tOyrixMQ17NUznPIxYtVD
0.509,0.331,4,-14.083,0.0267,0.272,0.136,0.114,0.0957,96.848,playlist_3,3GhsBdS9ulPK3KCdwHRPhG
0.415,0.425,7,-11.232,0.025,0.497,0.908,0.105,0.248,89.839,playlist_3,4eVNSHRazoHgfYGv3AYFyZ
0.35,0.1,4,-18.491,0.0328,0.989,0.545,0.11,0.135,108.74,playlist_3,4mlqHOqOXja92BT4M51lkj
0.537,0.344,9,-14.782,0.0322,0.849,0.957,0.118,0.242,176.16,playlist_3,52OKylOQQSETWtXncZN3L7
0.766,0.825,10,-5.266,0.0706,0.0498,0.000137,0.104,0.583,98.007,playlist_3,3hyi4CYvZ3K6EqAI2ja7pl
0.15,0.671,7,-6.193,0.0856,0.00485,0.0693,0.287,0.188,137.046,playlist_3,3Ex4oMC0UeAQNAG78AuVfi
0.436,0.611,6,-7.746,0.0337,0.237,0.024,0.0942,0.187,103.315,playlist_3,590sE8TWkgAscOaLyjvYRl
0.298,0.587,11,-6.898,0.0395,0.0123,0.0208,0.133,0.0734,131.468,playlist_3,6tZUEAbX1M8twwJG26nLPf
0.541,0.744,1,-5.576,0.0344,0.0617,0.00122,0.0578,0.888,125.891,playlist_3,17q3q8wMWgYB8HoqZNNMRT
0.405,0.818,3,-7.479,0.0337,0.01,0.302,0.68,0.557,160.94,playlist_3,6R7gv0TqoBs4CFDhm5uPzr
0.459,0.846,9,-10.714,0.0433,0.0177,0.129,0.0723,0.448,119.506,playlist_3,6AAWJJ0zamfEVReLLDj4BC
0.256,0.746,0,-7.767,0.0341,0.026,0.621,0.423,0.156,146.154,playlist_3,62Rq7yIwT6p2FFxiszk3dc
0.165,0.9,0,-3.92,0.0652,0.0155,0.00154,0.217,0.135,190.985,playlist_3,1gMxEMadnj1DIiny9wOAiT
0.778,0.381,7,-8.802,0.0429,0.523,0.000236,0.0573,0.737,139.124,playlist_3,1KVU56xCG8SqaXRjf9n4Da
0.429,0.816,4,-7.756,0.0458,0.313,0.0255,0.114,0.436,140.595,playlist_3,4nZLpgrDO1O8mXI1sPNHov
0.281,0.244,7,-14.129,0.0295,0.778,0.132,0.109,0.0499,90.351,playlist_3,3wKt77fHCmjWRXkmkYTxrl
0.479,0.707,1,-4.968,0.0659,0.0471,0,0.0932,0.661,148.092,playlist_3,3g2gQMeeQAEPztiQKMlGSl
0.819,0.26,1,-15.696,0.0485,0.44,0.56,0.104,0.0588,127.989,playlist_3,5pBqIndYOFIWDQPu035Etz
0.656,0.223,9,-21.003,0.0449,0.641,0.0000804,0.131,0.202,112.918,playlist_3,0yegUfm5PJuspjElvwHFt8
0.777,0.456,10,-14.109,0.0726,0.0956,0.152,0.487,0.343,115.045,playlist_3,3vZTUFGoEFSId655tfKCFE
0.606,0.592,6,-7.396,0.0751,0.259,0.000991,0.136,0.762,174.623,playlist_3,2yXfkGdRTSPgSFJfOGsLhk
0.419,0.0134,7,-23.031,0.0453,0.985,0.404,0.149,0.225,136.583,playlist_3,6J7c3Fg5Bey55neqioLLvd
0.359,0.804,4,-6.424,0.0494,0.0161,0.000876,0.0889,0.902,182.429,playlist_3,2U4FtN8jDqDKSzGpVC1iLf
0.392,0.644,4,-5.229,0.0332,0.000791,0.392,0.106,0.151,120.569,playlist_3,4fmU11hc9cNOvnD1rvddUl
0.562,0.813,1,-4.247,0.0892,0.0523,0.0000016,0.192,0.209,134.696,playlist_3,5aVCrbz2wVTA4OFxYd8ZGA
0.715,0.665,4,-7.736,0.0502,0.0996,0,0.224,0.84,78.502,playlist_3,2H1l4JczUDbiWfQtQElB05
0.655,0.653,4,-7.488,0.0278,0.502,0.75,0.0781,0.732,114.995,playlist_3,0CyRloqqjpeKEAd3cO6J6z
0.747,0.572,1,-9.046,0.0271,0.101,0.273,0.333,0.575,119.706,playlist_3,0mDkcTvD6fK9suYR72zhs6
0.693,0.533,2,-10.954,0.0402,0.107,0,0.0695,0.568,127.661,playlist_3,71EHOyEOhNx1SzTebRRyng
0.515,0.884,9,-7.297,0.043,0.0331,0.0904,0.312,0.703,173.012,playlist_3,5pP3sLkAVZ03hyJ6SbsprC
0.494,0.247,9,-12.147,0.0285,0.612,0.0836,0.226,0.355,120.048,playlist_3,2agjAJh3xazIV2IX5U2cdD
0.657,0.826,4,-12.339,0.0358,0.0254,0.00974,0.708,0.685,128.144,playlist_3,03AhYPRQeOqG2j54Tdg94E
0.588,0.9,11,-11.651,0.049,0.0948,0.0404,0.127,0.748,142.094,playlist_3,3kdSHY9ZQIjyg4Q68YG4Qz
0.415,0.83,1,-10.989,0.0683,0.0975,0.00364,0.245,0.765,164.485,playlist_3,7nxvjIWrvrxRHlVgHFFbt1
0.656,0.787,1,-11.266,0.0686,0.0405,0.008,0.0634,0.801,179.444,playlist_3,5Dsp18WXBOCw8Td6bFi8lf
0.492,0.792,2,-11.074,0.0517,0.00781,0.000114,0.118,0.931,147.584,playlist_3,2l0O0fvf9dTcCZK0fgPTNC
0.529,0.353,7,-12.835,0.0292,0.788,0.853,0.116,0.0601,104.557,playlist_3,7svpAkwc6xaSxlbZ7V7JiS
0.201,0.771,10,-6.914,0.0401,0.0087,0.847,0.112,0.0984,155.068,playlist_3,6bKHrmhfMFhlXqYR6zfPt9
0.264,0.378,5,-14.059,0.128,0.948,0.00841,0.104,0.186,81.745,playlist_3,09ZmxJH8zykIMTsEhjT3yw
0.533,0.213,3,-13.437,0.0342,0.849,0.565,0.449,0.207,80.004,playlist_3,69tms8bn7pYZck6hJw6X1e
0.338,0.725,0,-5.478,0.04,0.0779,0.0000074,0.0808,0.316,83.846,playlist_3,36cNPxDZocGVGmyQF2BR6a
0.642,0.397,6,-16.842,0.0639,0.461,0.000834,0.106,0.798,84.064,playlist_3,1lB6TCFlx4f50wdetOuGcT
0.305,0.965,0,-5.926,0.0809,0.00128,0.00124,0.317,0.644,90.81,playlist_3,4tPFEWRuNQhibDQSGB2PVE
0.183,0.938,7,-11.314,0.0681,0.0000627,0.00000183,0.326,0.184,160.257,playlist_3,2LXPIpt45CJ2dorhMNCE0F
0.239,0.82,0,-9.41,0.0487,0.00847,0.676,0.369,0.547,165.18,playlist_3,1FS4e2J4JeNZKDtcdQpUmn
0.218,0.819,0,-9.783,0.0604,0.0000251,0.604,0.362,0.414,147.555,playlist_3,77VzCVHQgX613AkssBWK8M
0.386,0.964,7,-11.31,0.076,0.0589,0.948,0.362,0.0571,90.257,playlist_3,7lr5a1V6SZuv1RWFSUOOHe
0.503,0.803,0,-9.701,0.0485,0.01,0.0648,0.292,0.941,179.007,playlist_3,30cHDhxUqgnHq78hv5UjMx
0.345,0.576,11,-7.132,0.0351,0.237,0.679,0.112,0.422,160.38,playlist_3,7331X4zR3C2eaLh5iHN98k
0.507,0.666,10,-8.362,0.029,0.0116,0.343,0.129,0.185,77.979,playlist_3,3GOO81yxm6EZLkiXLs2sx2
0.572,0.659,4,-9.954,0.0304,0.519,0.431,0.0721,0.69,156.994,playlist_3,2GTvMc0CnmT48LPTG4zhxh
0.349,0.925,11,-5.008,0.0415,0.0000731,0.00000163,0.059,0.651,149.022,playlist_3,3O7HL3mzobCIxzErIMijxJ
0.395,0.825,0,-8.671,0.0524,0.000378,0.609,0.301,0.811,115.779,playlist_3,2cPakJlrL2RxaIMC5K5lB3
0.514,0.733,7,-9.443,0.123,0.545,0,0.143,0.568,97.621,playlist_3,5La66MFvn7AX8ZjXu2s8l8
0.375,0.565,9,-12.811,0.0359,0.0489,0.0625,0.107,0.389,148.972,playlist_3,48VtPhyDClvvQWMia21xwH
0.847,0.526,1,-13.846,0.182,0.01,0,0.0606,0.668,91.99,playlist_3,4qmTT2IkNy6vb2BPxNW8tY
0.805,0.653,8,-11.251,0.185,0.138,0,0.1,0.257,100.349,playlist_3,6Xio661Y2iL7SDKFFOG9cv
0.89,0.716,1,-9.673,0.296,0.174,0.000589,0.0657,0.656,99.987,playlist_3,34MRi5GRWHFUa731JBxFEl
0.494,0.15,0,-17.07,0.0415,0.781,0.0001,0.23,0.376,118.611,playlist_3,3vUTaQZGXUTqgYWNUZiNW8
0.515,0.642,11,-9.158,0.0367,0.129,0.176,0.0943,0.422,114.957,playlist_3,2GuPNzwxzITYQJYxgr8Khv
0.409,0.902,2,-4.639,0.0619,0.0717,0.00000265,0.361,0.613,125.389,playlist_3,01rgZI4xYSpyp4EFrdcS5E
0.397,0.518,4,-7.156,0.0327,0.0748,0.00634,0.133,0.262,113.737,playlist_3,5rKor0rlCbaA7j755zhnhb
0.502,0.804,2,-7.505,0.0263,0.000165,0.403,0.0772,0.749,135.845,playlist_3,7wqu4L2r2BveD3Yzdwfi2h
0.687,0.617,4,-5.213,0.0287,0.0941,0.0000127,0.0898,0.665,121.079,playlist_3,4sNG6zQBmtq7M8aeeKJRMQ
0.549,0.755,4,-6.722,0.0303,0.00137,0.00573,0.141,0.441,127,playlist_3,6zMuIP4BLELTkbr7n0qpyo
0.706,0.483,1,-7.929,0.0393,0.547,0.00000194,0.136,0.663,92.002,playlist_3,2x5Frs6ts14U4MSLrQQlXg
0.657,0.54,9,-9.875,0.0232,0.415,0.00000174,0.0809,0.673,94.258,playlist_3,2QIvd2Uow99gv5kBBbtf3y
0.363,0.268,2,-9.632,0.0301,0.85,0,0.216,0.45,68.885,playlist_3,2A6arq0CZXZZiwL4Wp6J2Y
0.342,0.986,11,-5.657,0.0903,0.0000765,0.00594,0.3,0.436,153.208,playlist_3,2gkTMvu0sq40EvgF3v9dpQ
0.331,0.921,2,-10.637,0.045,0.0000116,0.015,0.45,0.29,98.369,playlist_3,4i06BSlWZ9lkxmpyZgRT3W
0.379,0.897,10,-11.437,0.0717,0.00003,0.116,0.255,0.595,89.021,playlist_3,5JtkB8lBYFR88hNt3XPuPY
0.208,0.95,9,-9.723,0.106,0.0000193,0.364,0.093,0.152,91.485,playlist_3,5EE7Ft0jwP5njgtCbcUTtK
0.469,0.648,0,-6.921,0.0477,0.203,0.82,0.314,0.248,142.267,playlist_3,0OKa57fGBeZULZaE6snoxt
0.386,0.477,10,-16.604,0.0409,0.924,0.921,0.0882,0.338,143.877,playlist_3,1M3LdcjVPP3O5yGaNlVSfy
0.511,0.688,10,-7.268,0.033,0.194,0.139,0.111,0.046,120.28,playlist_3,0RWSIl4scCq0jlHUJZiLWO
0.77,0.501,0,-7.412,0.0294,0.468,0.879,0.144,0.443,127.032,playlist_3,2Q6WpyCt5X8Ix4hPPpTsxg
0.382,0.138,3,-12.509,0.0318,0.944,0.00013,0.101,0.102,104.649,playlist_3,1NodY8JMQCZAwpNd6Rsqew
0.471,0.419,6,-8.524,0.0326,0.462,0.632,0.115,0.127,125.899,playlist_3,1vEL8XndGbyYAGvK49CzUE
0.66,0.61,9,-10.964,0.148,0.212,0.00032,0.0571,0.62,97.753,playlist_3,4qIrNr9OnHrQhpODZcmulH
0.675,0.287,4,-11.836,0.0335,0.782,0.0409,0.136,0.0946,95.304,playlist_3,37vOv8JYJRsqfPAUQIfpRh
0.277,0.67,6,-9.381,0.0376,0.0000628,0.751,0.237,0.217,148.342,playlist_4,4iCGSi1RonREsPtfEKYj5b
0.378,0.896,2,-4.066,0.0407,0.000452,0,0.194,0.469,174.302,playlist_4,5qqabIl2vWzo9ApSC317sa
0.39,0.649,2,-5.163,0.0345,0.172,0,0.216,0.144,121.16,playlist_4,0c1gHntWjKD7QShC8s99sq
0.727,0.739,0,-7.38,0.0343,0.137,0.0335,0.0857,0.783,100.994,playlist_4,7p2aGxnxFYf6VLQPEYirPO
0.769,0.505,1,-7.345,0.0829,0.311,0.0000749,0.0777,0.757,171.804,playlist_4,6qspW4YKycviDFjHBOaqUY
0.767,0.787,3,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,playlist_4,3Y8Ff1nH44jFywAtpgmleZ
0.575,0.886,5,-5.182,0.034,0.0647,0.000187,0.709,0.609,96.31,playlist_4,1Jaah2tmN9Hv81A87KZ1MU
0.677,0.592,1,-6.887,0.0452,0.454,0,0.107,0.336,80.316,playlist_4,4ARhdB2FzpXcko8T03YVen
0.689,0.677,0,-6.36,0.0326,0.0704,0,0.0877,0.259,153.919,playlist_4,68ZD7M5tOBBM0N5XWRECoD
0.399,0.0861,1,-14.679,0.037,0.948,0.0000139,0.104,0.129,117.451,playlist_4,6G8fblD9DbcEmaKOKDy3XL
0.362,0.911,9,-5.966,0.049,0.0336,0,0.466,0.498,171.112,playlist_4,3Z9PJ6xiEGmcqo2hESEB5n
0.613,0.72,0,-7.957,0.0425,0.0132,0,0.104,0.561,117.341,playlist_4,3TW48DvQ7ChwY1Yy1tkMaP
0.577,0.497,1,-9.371,0.0235,0.0619,0.0000107,0.11,0.279,99.662,playlist_4,3rfDfPjgHDQ1BUaSHr9xoI
0.509,0.537,5,-6.834,0.0384,0.347,0.00000729,0.0805,0.311,170.03,playlist_4,6si71supnBUhddjR2FJc2L
0.734,0.58,9,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,playlist_4,3XEtw7t4V5sfd2vtkp0ql7
0.863,0.452,6,-10.839,0.0678,0.0376,0.0215,0.0532,0.544,99.102,playlist_4,6HS5QOvhd4w3XqJMDaEWcv
0.49,0.873,6,-5.861,0.0355,0.107,0.00000519,0.118,0.513,103.272,playlist_4,1OFKUn2VLafrHj7ybnap0Q
0.846,0.438,11,-4.981,0.141,0.2,0.0000943,0.0939,0.512,85.013,playlist_5,61LtVmmkGr8P9I2tSPvdpf
0.652,0.698,10,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,playlist_5,5Q0Nhxo0l2bP3pNjpGJwV1
0.825,0.856,1,-1.912,0.0476,0.00851,0.0000014,0.127,0.207,128.016,playlist_5,1V4jC0vJ5525lEF1bFgPX2
0.979,0.792,2,-2.784,0.0388,0.0025,0.00000771,0.102,0.583,116.012,playlist_5,3XVozq1aeqsJwpXrEZrDJ9
0.521,0.672,10,-10.047,0.0478,0.482,0,0.366,0.601,137.926,playlist_5,6eE6akYdf9w2rZUOIMwSgw
0.918,0.609,10,-5.64,0.0791,0.0928,0,0.139,0.304,128.008,playlist_5,0CAfXk7DXMnon4gLudAp7J
0.828,0.794,6,-7.751,0.0699,0.0816,0.00000534,0.614,0.509,127.987,playlist_5,5bitEcj72xFL3yv9ZS5fkE
0.781,0.745,4,-5.81,0.0332,0.198,0.0000114,0.36,0.326,129.998,playlist_5,4Ow5x7P5NAAR1jPoskudoA
0.773,0.859,11,-4.913,0.0747,0.0855,0.00018,0.914,0.813,118.458,playlist_5,3S2R0EVwBSAVMd5UMgKTL0
0.933,0.664,1,-11.281,0.311,0.00471,0,0.0908,0.616,128.467,playlist_5,7MCNnnmwm7TXMh7xyNGohi
0.881,0.788,2,-4.669,0.168,0.0212,0,0.0377,0.592,104.997,playlist_5,0XUfyU2QviPAs6bxSpXYG4
0.7,0.695,7,-4.973,0.0897,0.00629,0,0.0319,0.633,122.028,playlist_5,12lZTPlXwUtrQuhEty6098
0.978,0.695,6,-5.746,0.213,0.00126,0.0000501,0.284,0.496,122.027,playlist_5,3Xv5C02Wxlek0dmrYAM5A8
0.529,0.127,11,-16.066,0.0274,0.611,0.000109,0.237,0.578,63.05,playlist_5,3zByVQLvdXUaDTubfWkpCk
0.785,0.582,5,-4.877,0.237,0.191,0,0.2,0.861,71.774,playlist_5,07Tx168RSsUS1HqkDIOZbH
0.822,0.739,1,-4.541,0.0311,0.0264,0.0000426,0.181,0.745,118.992,playlist_5,1dzQoRqT5ucxXVaAhTcT0J
0.762,0.702,0,-5.87,0.0432,0.0167,0,0.314,0.898,127.029,playlist_5,0jDWRUbxSn8zQlwFbeLHwo
0.613,0.697,2,-8.618,0.133,0.0194,0,0.332,0.476,122.746,playlist_5,0DiWol3AO6WpXZgp0goxAV
0.822,0.739,1,-4.541,0.0311,0.0264,0.0000426,0.181,0.745,118.992,playlist_5,1dzQoRqT5ucxXVaAhTcT0J
0.616,0.869,0,-3.911,0.0327,0.0283,0,0.064,0.473,127.966,playlist_5,6ebkx7Q5tTxrCxKq4GYj0Y
0.671,0.939,8,-3.206,0.161,0.191,0,0.298,0.53,129.024,playlist_5,4QNpBfC0zvjKqPJcyqBy9W
0.751,0.736,5,-4.168,0.156,0.0206,0,0.265,0.352,130.014,playlist_5,7mitXLIMCflkhZiD34uEQI
0.734,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,playlist_5,6qn9YLKt13AGvpq9jfO8py
0.366,0.269,0,-8.456,0.0287,0.829,0.0000167,0.108,0.492,86.577,playlist_5,0VZ9xPNa6ROafP6GYYuv2S
0.669,0.822,11,-4.288,0.043,0.0339,0.000142,0.231,0.43,120.011,playlist_5,3H1LCvO3fVsK2HPguhbml0
0.747,0.716,11,-2.457,0.075,0.135,0,0.251,0.751,125.008,playlist_5,1oHNvJVbFkexQc0BpQp7Y4
0.168,0.326,5,-9.981,0.0324,0.721,0.0006,0.316,0.322,174.794,playlist_5,0CmIALzGn4vHIHJG4n3Q4z
0.814,0.672,9,-12.068,0.0619,0.0435,0,0.061,0.933,109.394,playlist_5,5uuJruktM9fMdN9Va0DUMl
0.812,0.688,4,-8.865,0.0582,0.000304,0,0.061,0.683,133.042,playlist_5,5qnk7XRdHF0OLUVexVaRCp
0.759,0.818,1,-6.011,0.216,0.0467,0.000158,0.103,0.535,171.708,playlist_5,682nhC3aQtY9HwrC2P2vz4
0.828,0.794,6,-7.751,0.0699,0.0816,0.00000534,0.614,0.509,127.987,playlist_5,5bitEcj72xFL3yv9ZS5fkE
0.877,0.534,1,-6.178,0.15,0.0339,0.0000167,0.0441,0.89,108.17,playlist_5,6e8Ou0wiqAzIpWb2eSxll8
0.92,0.654,11,-3.051,0.0401,0.0236,0.0158,0.0359,0.847,117.046,playlist_5,5ChkMS8OtdzJeqyybCc9R5
0.621,0.616,6,-7.211,0.15,0.0765,0,0.131,0.512,122.93,playlist_5,14CsUVcoKztExH6aSgfrfb
0.568,0.631,7,-5.623,0.0273,0.033,0,0.144,0.23,105.096,playlist_5,3ogtSrlbtiTamktbA0hw0E
0.781,0.445,2,-6.061,0.0295,0.474,0,0.184,0.591,78.998,playlist_5,1Slwb6dOYkBlWal1PGtnNg
0.621,0.82,10,-4.865,0.0367,0.332,0,0.104,0.452,144.905,playlist_5,6SKwQghsR8AISlxhcwyA9R
0.507,0.71,5,-5.02,0.0291,0.0975,0.0000108,0.17,0.45,134.647,playlist_5,14J3PO0VnhtcRa31r7Aj1L
0.623,0.417,0,-8.699,0.0354,0.296,0,0.135,0.721,130.032,playlist_5,2qLMf6TuEC3ruGJg4SMMN6
0.526,0.749,3,-6.964,0.0283,0.023,0.00000176,0.0692,0.421,99.982,playlist_5,754kgU5rWscRTfvlsuEwFp
0.67,0.905,2,-2.385,0.0339,0.0625,0.000151,0.0577,0.516,100.021,playlist_5,5j9iuo3tMmQIfnEEQOOjxh
0.629,0.511,1,-8.651,0.0326,0.114,0.00000391,0.0588,0.181,128.038,playlist_5,5GorFaKkP2mLREQvhSblIg
0.632,0.856,10,-3.463,0.0348,0.0624,0,0.347,0.867,119.397,playlist_5,3Fzlg5r1IjhLk2qRw667od
0.659,0.884,9,-5.56,0.0341,0.188,0,0.0756,0.934,144.868,playlist_5,2yNUAnFrAJkV0eilMxeA19
0.426,0.584,1,-5.293,0.296,0.0383,0,0.192,0.272,193.438,playlist_5,557un1HgwYMuqfWGSTmnxw
0.652,0.627,7,-7.313,0.0894,0.436,0.00000811,0.0674,0.315,137.867,playlist_5,1qHXpsRP2gwteJCPUrc9wA
0.743,0.766,0,-6.375,0.0265,0.0873,0,0.509,0.61,127.96,playlist_5,70cTMpcgWMcR18t9MRJFjB
0.613,0.622,1,-5.794,0.0334,0.00882,0,0.37,0.484,80.003,playlist_5,2y4lAQpi5VTNLu2ldeTdUH
0.573,0.662,9,-4.461,0.0265,0.209,0.0000392,0.323,0.256,140.046,playlist_5,02UnamzTn2rySwzcMkq5qx
0.541,0.895,2,-4.884,0.0367,0.0163,0,0.571,0.657,102.078,playlist_5,27rSEMh30XdxOgQX7AKSaM
0.548,0.769,4,-4.853,0.0312,0.0307,0.00000553,0.0867,0.388,135.712,playlist_5,4t7sDpxqkUdcYHA32s9XjQ
0.58,0.953,5,-3.856,0.0614,0.00261,0,0.218,0.673,103.041,playlist_5,1SLikaDhWhhhnLJC58bkFI
0.591,0.45,0,-6.369,0.0266,0.671,0.0000223,0.159,0.344,135.893,playlist_5,4YjjNHtEsTX6Af4mCTupT5
0.542,0.957,2,-5.009,0.045,0.00734,0.0000196,0.185,0.752,158,playlist_5,59tG0RUCwkbLQtJCf8xJkq
0.451,0.669,10,-9.033,0.0651,0.0267,0,0.153,0.523,169.632,playlist_5,5xS9hkTGfxqXyxX6wWWTt4
0.751,0.783,4,-3.724,0.0859,0.00379,0,0.036,0.816,119.975,playlist_5,2CEgGE6aESpnmtfiZwYlbV
0.638,0.816,2,-5.503,0.0308,0.00149,0.00115,0.195,0.386,112.014,playlist_5,2CAK2t1reUgPK6OMgAMURB
0.743,0.766,0,-6.375,0.0265,0.0873,0,0.509,0.61,127.96,playlist_5,70cTMpcgWMcR18t9MRJFjB
0.685,0.474,0,-9.105,0.0313,0.779,0.00000123,0.149,0.36,79.991,playlist_5,1jdNcAD8Ir58RlsdGjJJdx
0.713,0.76,7,-4.294,0.0563,0.0087,0,0.359,0.769,124.98,playlist_5,2QQuKHdhPoAJchgY0HPw96
0.747,0.937,0,-5.746,0.0453,0.0208,0,0.29,0.739,103.976,playlist_5,3bC1ahPIYt1btJzSSEyyrF
0.706,0.89,1,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,playlist_5,2LEF1A8DOZ9wRYikWgVlZ8
0.854,0.71,4,-6.32,0.0793,0.0113,0.0000872,0.166,0.818,106.894,playlist_5,3TZwjdclvWt7iPJUnMpgcs
0.749,0.745,2,-10.625,0.164,0.000501,0.00403,0.333,0.481,101.972,playlist_5,27AHAtAirQapVldIm4c9ZX
0.831,0.713,7,-6.967,0.104,0.0678,0,0.0659,0.683,99.584,playlist_5,1NNDZc9BHaWe9JqIsPRlNV
0.638,0.816,2,-5.503,0.0308,0.00149,0.00115,0.195,0.386,112.014,playlist_5,2CAK2t1reUgPK6OMgAMURB
0.596,0.54,7,-6.723,0.11,0.00398,0,0.127,0.579,188.003,playlist_5,6i0eXvRAbVKD1EZFrXvur8
0.416,0.827,5,-5.282,0.199,0.0654,0.00151,0.0821,0.55,127.909,playlist_5,1hDYcjBSsAShpTSekSyyzC
0.67,0.905,2,-2.385,0.0339,0.0625,0.000151,0.0577,0.516,100.021,playlist_5,5j9iuo3tMmQIfnEEQOOjxh
0.555,0.931,8,-2.969,0.0367,0.016,0,0.405,0.723,132.085,playlist_5,2TR7A4ulH9R1PNwMyd8o8U
0.882,0.613,1,-6.691,0.0476,0.000433,0.000361,0.0744,0.46,104.957,playlist_5,2bEvCSQQha48I5ZQUCvLzP
0.799,0.586,11,-6.735,0.0377,0.162,0.00000203,0.193,0.549,120.97,playlist_5,5HuqzFfq2ulY1iBAW5CxLe
0.72,0.791,1,-4.689,0.124,0.0384,0,0.157,0.756,102.071,playlist_5,6FE2iI43OZnszFLuLtvvmg
0.659,0.911,4,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,playlist_5,3x2YIvkLcxvZQsA5x6xyIR
0.596,0.856,4,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,playlist_5,6YUTL4dYpB9xZO5qExPf05
0.699,0.529,2,-7.548,0.0487,0.0317,0.0000359,0.285,0.121,119.987,playlist_5,3DmW6y7wTEYHJZlLo1r6XJ
0.654,0.797,1,-5.278,0.182,0.0216,0.0000104,0.131,0.61,102.998,playlist_5,7fYbFYt7X4FZvuJJC90EX0
0.641,0.922,2,-4.457,0.0786,0.0291,0,0.0862,0.847,146.078,playlist_5,3bidbhpOYeV4knp8AIu8Xn
0.581,0.963,11,-4.087,0.0981,0.0295,0,0.139,0.788,129.992,playlist_5,3cHyrEgdyYRjgJKSOiOtcS
0.391,0.823,9,-7.125,0.0334,0.017,0.00177,0.696,0.444,170.148,playlist_5,78OGRRDepogg627XCOQ265
0.391,0.732,4,-8.188,0.0295,0.00471,0.121,0.0979,0.622,100.354,playlist_6,4SDywo3ykB2PEthjXvo1UP
0.536,0.792,8,-6.246,0.0328,0.0000147,0.493,0.301,0.362,120.01,playlist_6,229SqGbacrLSBfb9XfJczF
0.686,0.837,2,-7.839,0.0766,0.0198,0,0.19,0.45,96.688,playlist_6,0orNm6qQT2B5WFi0l7l3PV
0.699,0.579,1,-6.504,0.0416,0.267,0.00602,0.452,0.128,109.948,playlist_6,1hWQvA6oGVJ2mAVsZ59AaV
0.643,0.726,9,-9.314,0.0255,0.000772,0.00969,0.07,0.925,100.687,playlist_6,56SkdBKyR2zOkjk6wVFI9s
0.509,0.584,0,-4.907,0.057,0.0368,0.0000996,0.384,0.685,170.411,playlist_6,6y20BV5L33R8YXM0YuI38N
0.309,0.649,7,-8.994,0.035,0.0158,0.00595,0.367,0.313,166.915,playlist_6,6xy6jNeNTYwjnKTDzMyHw2
0.49,0.976,8,-6.597,0.0796,0.00431,0.0173,0.366,0.389,100.772,playlist_6,0rK3iUuoyQp6QReDPzwlYD
0.565,0.928,2,-12.448,0.0648,0.35,0.0000705,0.128,0.121,120.297,playlist_6,2k5lMt43DRIoEZPuswnULH
0.161,0.836,2,-9.324,0.0519,0.224,0.0802,0.0926,0.487,193.782,playlist_6,3gN4UFoOnRHlMl3K4kU5zG
0.643,0.94,6,-2.759,0.0526,0.0514,0.0000108,0.348,0.423,107.015,playlist_6,37gYTPAIfSk7igC3cpf7BL
0.47,0.644,8,-6.721,0.0269,0.000405,0.293,0.134,0.521,75.597,playlist_6,1xpd5XqLsrQDBa81ON2kOb
0.64,0.755,1,-4.077,0.0287,0.0138,0.0208,0.12,0.744,116.883,playlist_6,4g3Ax56IslQkI6XVfYKVc5
0.399,0.787,1,-2.88,0.0499,0.0197,0.0000607,0.0685,0.572,117.089,playlist_6,4VrWlk8IQxevMvERoX08iC
0.421,0.791,9,-4.998,0.0496,0.0117,0.0000148,0.146,0.499,130.075,playlist_6,6kwAbEjseqBob48jCus7Sz
0.522,0.889,1,-4.137,0.0461,0.00328,0,0.345,0.852,144.499,playlist_6,0hAMkY2kwdXPPDfQ1e3BmJ
0.717,0.36,9,-11.079,0.0287,0.558,0.591,0.307,0.528,113.354,playlist_7,0GOFjHM4255TjilQwVhauV
0.661,0.379,0,-11.227,0.0638,0.125,0.0013,0.171,0.463,95.01,playlist_7,3BagxjtKfR4fP85ePlUTDn
0.674,0.593,11,-6.47,0.0582,0.201,0.000529,0.209,0.464,116.995,playlist_7,34i4yxPrHWquuR4kjiivFO
0.765,0.398,7,-8.993,0.037,0.0681,0.00000848,0.14,0.348,95.976,playlist_7,0UE0RhnRaEYsiYgXpyLoZc
0.67,0.838,0,-4.031,0.0362,0.0604,0.000611,0.159,0.717,104.998,playlist_7,78rIJddV4X0HkNAInEcYde
0.671,0.852,2,-5.557,0.0425,0.0184,0.0000991,0.0841,0.737,125.043,playlist_7,38tpcZDofjtDNunMm5w1EU
0.651,0.377,1,-10.404,0.0811,0.427,0.0000368,0.0936,0.401,123.999,playlist_7,7urOj7zwJa2rG5eWc7Nz4W
